STATE ABBREVIATION,STATE,DISTRICT,DISTRICT00,SPECIAL,JUNGLE,OPEN,ID_NUMCANDIDATES,ID_DISTRICTIDEOLOGY,NUMCANDIDATES,FECID,DISBURSEMENTS,TOTALDISBURSEMENT,DISBURSEMENTRATIO,INCUMBENT,CLOSEDSEAT,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME STANDARD,CANDIDATE NAME COMMA,PARTY,USERNAME,FOLLOWING,DWNOMINATE,CANDIDATEIDEOLOGY,RELIABLE,DISTRICTIDEOLOGY,PRIMARY VOTES,PRIMARY %,PRIMARYPERCENT,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,"COMBINED GE PARTY TOTALS (CT, NY)","COMBINED % (CT, NY)",GE WINNER INDICATOR,FOOTNOTES
TX,Texas,11,11,,0,1,TX11R,TX11R,2,H8TX11134,4915,407752.67,0.01,0,1,Paul,Myers,Paul Myers,"Myers, Paul",R,n/a,0,n/a,n/a,1,21.33094796,"13,049",0.17,17.04,,,,,,,,
TX,Texas,32,32,,0,1,TX32R,TX32R,2,H2TX03126,204150,204150.27,1.00,1,1,Pete,Sessions,Pete Sessions,"Sessions, Pete",R,PeteSessions,821,0.585,1.39,1,23.98487395,"32,929",0.79,79.29,,,"126,101",45.75%,,,,
TX,Texas,12,12,,0,1,TX12D,TX12D,1,H8TX12074,8203,8203.28,1.00,0,0,Vanessa,Adia,Vanessa Adia,"Adia, Vanessa",D,VanessaAdiaTX12,324,n/a,-2.09,1,54.82612613,"21,018",1.00,100.00,,,"90,994",33.89%,,,,
TX,Texas,25,25,,0,1,TX25R,TX25R,1,H2TX33040,31263,31263.48,1.00,1,1,Roger ,Williams,Roger  Williams,"Williams, Roger ",R,rogerwilliamstx,2058,0.587,1.07,1,23.96295503,"51,122",1.00,100.00,,,"163,023",53.53%,,,W,
TX,Texas,13,13,,0,1,TX13D,TX13D,1,H8TX13163,1493,1492.71,1.00,0,0,Greg,Sagan,Greg Sagan,"Sagan, Greg",D,gtsagan,30,n/a,-2.84,1,48.0951567,"7,322",1.00,100.00,,,"35,083",16.93%,,,,
MI,Michigan,2,02,,0,1,MI02R,MI2R,1,H0MI02094,65108,65107.79,1.00,1,1,Bill,Huizenga,Bill Huizenga,"Huizenga, Bill",R,billhuizenga,2627,0.588,0.86,1,n/a,"79,620",1.00,100.00,,,"168,970",55.32%,,,W,
TX,Texas,14,14,,0,1,TX14D,TX14D,2,H8TX14138,0,22063.99,0.00,0,0,"Levy Q., Jr.",Barnes,Levy Q. Barnes,"Barnes, Levy Q., Jr.",D,drlevyqbarnesjr,54,n/a,-3.15,1,52.11187879,"4,951",0.20,20.17,,,,,,,,
TX,Texas,14,14,,0,1,TX14D,TX14D,2,H8TX14120,22064,22063.99,1.00,0,0,Adrienne,Bell,Adrienne Bell,"Bell, Adrienne",D,AdrBell,5000,n/a,-2.24,1,52.11187879,"19,600",0.80,79.83,,,"92,212",39.32%,,,,
TX,Texas,14,14,,0,1,TX14R,TX14R,3,H8TX14153,8908,74444.60,0.12,0,1,"Bill ""Sarge""",Sargent,"Bill ""Sarge"" Sargent","Sargent, Bill ""Sarge""",R,billsargent1,517,n/a,1.24,1,23.97712305,"8,770",0.20,19.58,,,,,,,,
AZ,Arizona,6,06,,0,0,AZ06R,AZ6R,1,H4AZ06045,2323,2322.53,1.00,1,1,David,Schweikert,David Schweikert,"Schweikert, David",R,DavidSchweikert,903,0.59,0.7,1,27.0015493,"83,406",1.00,100.00,,,"173,140",55.19%,,,W,
TX,Texas,11,11,,0,1,TX11R,TX11R,2,H4TX19136,402838,407752.67,0.99,1,1,Mike,Conaway,Mike Conaway,"Conaway, Mike",R,ConawayTX11,1429,0.591,0.84,1,21.33094796,"63,526",0.83,82.96,,,"176,603",80.14%,,,W,
TX,Texas,15,15,,0,1,TX15R,TX15R,1,H6TX15204,0,0.00,0.00,0,0,Tim,Westley,Tim Westley,"Westley, Tim",R,twestley777,156,n/a,0.67,1,24.83108108,"14,794",1.00,100.00,,,"63,862",38.75%,,,,
TX,Texas,16,16,,0,1,TX16D,TX16D,6,H8TX16083,330314,643441.87,0.51,0,0,Dori,Fenenbock,Dori Fenenbock,"Fenenbock, Dori",D,DoriFenenbock,1647,n/a,-0.71,1,53.61007269,"11,071",0.22,21.97,,,,,,,,
TX,Texas,16,16,,0,1,TX16D,TX16D,6,H8TX16109,313128,643441.87,0.49,0,0,Veronica,Escobar,Veronica Escobar,"Escobar, Veronica",D,vgescobar,2035,-0.502,-1.65,1,53.61007269,"31,009",0.62,61.53,,,"124,437",68.46%,,,W,
TX,Texas,16,16,,0,1,TX16R,TX16R,2,H8TX16125,0,1100.74,0.00,0,0,Alia ,Garcia-Ureste,Alia  Garcia-Ureste,"Garcia-Ureste, Alia ",R,aliaureste,1113,n/a,1.02,1,25.242,"3,238",0.31,30.65,,,,,,,,
TX,Texas,16,16,,0,1,TX16R,TX16R,2,H8TX16133,1101,1100.74,1.00,0,0,Rick,Seeberger,Rick Seeberger,"Seeberger, Rick",R,RickSeeberger,144,n/a,1.05,1,25.242,"7,328",0.69,69.35,,,"49,127",27.03%,,,,
TX,Texas,17,17,,0,1,TX17D,TX17D,2,H8TX17131,5101,29914.41,0.17,0,0,Dale,Mantey,Dale Mantey,"Mantey, Dale",D,ManteyDS,659,n/a,-2.95,1,53.89966887,"8,326",0.37,36.60,,,,,,,,
TX,Texas,17,17,,0,1,TX17D,TX17D,2,H8TX17149,24814,29914.41,0.83,0,0,Rick,Kennedy,Rick Kennedy,"Kennedy, Rick",D,RickKennedyTX17,3077,n/a,-2.25,1,53.89966887,"14,424",0.63,63.40,,,"98,070",41.32%,,,,
MO,Missouri,8,08,,0,1,MO08R,MO8R,1,H4MO08162,29657,29657.43,1.00,1,1,Jason,Smith,Jason Smith,"Smith, Jason",R,jasonsmithmo,1851,0.597,1.24,1,n/a,"91,840",1.00,100.00,,,"194,042",73.39%,,,W,
GA,Georgia,7,07,,0,1,GA07R,GA7R,2,H0GA07133,21124,31289.69,0.68,1,1,Rob,Woodall,Rob Woodall,"Woodall, Rob",R,votewoodall,0,0.598,n/a,1,25.02686818,"30,450",0.72,71.93,,,"140,430",50.07%,,,W,
TX,Texas,18,18,,0,1,TX18R,TX18R,1,H6TX18158,2,1.75,1.00,0,0,Ava Reynero,Pate,Ava Reynero Pate,"Pate, Ava Reynero",R,avaforcongress,2383,n/a,1.11,1,26.12421053,"7,634",1.00,100.00,,,"38,368",20.81%,,,,
TX,Texas,19,19,,0,1,TX19D,TX19D,1,H8TX19111,5075,5075.42,1.00,0,0,Miguel ,Levario,Miguel  Levario,"Levario, Miguel ",D,n/a,0,n/a,n/a,1,48.51662708,"9,648",1.00,100.00,,,"50,039",24.77%,,,,
KS,Kansas,4,04,,0,0,KS04R,KS4R,2,H8KS04112,39934,127030.33,0.31,1,1,Ron,Estes,Ron Estes,"Estes, Ron",R,RonEstesKS,264,0.6,0.54,1,27.61521739,"57,522",0.81,81.38,,,"144,248",59.44%,,,W,#  The incumbent was listed as Rep. Ron Estes on the primary election ballot.
TX,Texas,24,24,,0,1,TX24R,TX24R,2,H4TX24094,35163,35162.52,1.00,1,1,Kenny E.,Marchant,Kenny E. Marchant,"Marchant, Kenny E.",R,RepKenMarchant,2069,0.601,2,1,23.99065934,"30,310",0.74,74.41,,,"133,317",50.61%,,,W,
TX,Texas,21,21,,0,1,TX21D,TX21D,4,H8TX21166,27769,363579.45,0.08,0,0,Elliott,McFadden,Elliott McFadden,"McFadden, Elliott",D,McFaddenForTX21,411,n/a,-1.65,1,60.04754098,"8,667",0.17,17.02,,,,,,,,
TX,Texas,21,21,,0,1,TX21D,TX21D,4,H8TX21182,16201,363579.45,0.04,0,0,Mary Street,Wilson,Mary Street Wilson,"Wilson, Mary Street",D,mstreetwilson,187,n/a,-2.75,1,60.04754098,"15,736",0.31,30.90,"10,722",42.07%,,,,,,
TX,Texas,21,21,,0,1,TX21D,TX21D,4,H8TX21190,275214,363579.45,0.76,0,0,Joseph,Kopser,Joseph Kopser,"Kopser, Joseph",D,JosephKopser,236,n/a,-2.05,1,60.04754098,"14,787",0.29,29.03,"14,765",57.93%,"168,421",47.63%,,,,
TX,Texas,21,21,,0,1,TX21D,TX21D,4,H8TX21158,44395,363579.45,0.12,0,0,Derrick,Crowe,Derrick Crowe,"Crowe, Derrick",D,electcrowe,2920,n/a,-1.54,1,60.04754098,"11,742",0.23,23.05,,,,,,,,
TX,Texas,21,21,,0,1,TX21R,TX21R,14,H8TX21257,186844,423809.33,0.44,0,0,William,Negley,William Negley,"Negley, William",R,wwnegley,978,n/a,0.58,1,24.53804255,"11,163",0.16,15.55,,,,,,,,
TX,Texas,21,21,,0,1,TX21R,TX21R,14,H4TX21041,50282,423809.33,0.12,0,0,Matt,McCall,Matt McCall,"McCall, Matt",R,VoteMattMcCall,2515,n/a,0.75,1,24.53804255,"12,152",0.17,16.93,"16,243",47.31%,,,,,,
TX,Texas,21,21,,0,1,TX21R,TX21R,14,H8TX21307,186683,423809.33,0.44,0,0,Chip,Roy,Chip Roy,"Roy, Chip",R,chiproytx,786,n/a,1.11,1,24.53804255,"19,428",0.27,27.06,"18,088",52.69%,"177,654",50.24%,,,W,
TX,Texas,22,22,,0,1,TX22D,TX22D,5,H8TX22263,31585,84381.71,0.37,0,0,Steve,Brown,Steve Brown,"Brown, Steve",D,stevebrowntx,5000,n/a,-1.6,1,58.77300813,"6,269",0.21,20.98,,,,,,,,
TX,Texas,22,22,,0,1,TX22D,TX22D,5,H8TX22313,25727,84381.71,0.30,0,0,Sri Preston,Kulkarni,Sri Preston Kulkarni,"Kulkarni, Sri Preston",D,SriPKulkarni,631,n/a,-1.13,1,58.77300813,"9,515",0.32,31.85,"9,517",62.11%,"138,153",46.45%,,,,
TX,Texas,22,22,,0,1,TX22D,TX22D,5,H8TX22206,27069,84381.71,0.32,0,0,Letitia,Plummer,Letitia Plummer,"Plummer, Letitia",D,CMPlummer4,166,n/a,-1.62,1,58.77300813,"7,258",0.24,24.29,"5,805",37.89%,,,,,,
SC,South Carolina,7,07,,0,1,SC07R,SC7R,2,H2SC07066,46978,52547.71,0.89,1,1,Tom,Rice,Tom Rice,"Rice, Tom",R,RepTomRice,446,0.602,1.34,1,22.1591051,"38,346",0.84,83.58,,,"142,681",59.56%,,,W,
TX,Texas,23,23,,0,1,TX23D,TX23D,5,H8TX23139,3416,102094.06,0.03,0,0,Rick,Treviño,Rick Treviño,"Treviño, Rick",D,rtrev1984,820,n/a,-2.28,1,50.35268426,"7,710",0.17,17.38,"8,296",32.07%,,,,,,
TX,Texas,23,23,,0,1,TX23D,TX23D,5,H8TX23121,91888,102094.06,0.90,0,0,Gina Ortiz,Jones,Gina Ortiz Jones,"Jones, Gina Ortiz",D,GinaOrtizJones,1936,n/a,-1.71,1,50.35268426,"18,443",0.42,41.56,"17,570",67.93%,"102,359",48.73%,,,,
TX,Texas,23,23,,0,1,TX23D,TX23D,5,H8TX23154,6790,102094.06,0.07,0,0,Judy,Canales,Judy Canales,"Canales, Judy",D,judyfortexas,222,n/a,-2.13,1,50.35268426,"7,538",0.17,16.99,,,,,,,,
TX,Texas,23,23,,0,1,TX23R,TX23R,2,H8TX23113,6653,132276.10,0.05,0,1,Alma,Arredondo-Lynch,Alma Arredondo-Lynch,"Arredondo-Lynch, Alma",R,arredondo_lynch,1916,n/a,2.8,0,23.87020725,"6,144",0.20,19.73,,,,,,,,
NC,North Carolina,11,11,,0,0,NC11R,NC11R,2,H2NC11080,14377,14376.56,1.00,1,1,Mark,Meadows,Mark Meadows,"Meadows, Mark",R,MarkMeadows,1020,0.605,0.79,1,26.55149151,"35,665",0.86,86.35,,,"178,012",59.21%,,,W,
TX,Texas,24,24,,0,1,TX24D,TX24D,4,H6TX24149,0,26760.56,0.00,0,0,Jan,McDowell,Jan McDowell,"McDowell, Jan",D,JanForCongress,4904,n/a,-2.3,1,58.41819961,"14,626",0.52,52.47,,,"125,231",47.54%,,,,
TX,Texas,24,24,,0,1,TX24D,TX24D,4,H8TX24103,2174,26760.56,0.08,0,0,"Edward ""Todd""",Allen,"Edward ""Todd"" Allen","Allen, Edward ""Todd""",D,toddallentx,621,n/a,-1.45,1,58.41819961,"5,574",0.20,20.00,,,,,,,,
TX,Texas,24,24,,0,1,TX24D,TX24D,4,H8TX24111,24587,26760.56,0.92,0,0,John,Biggan,John Biggan,"Biggan, John",D,Biggan4Congress,5000,n/a,-1.91,1,58.41819961,"5,998",0.22,21.52,,,,,,,,
AZ,Arizona,8,08,,0,0,AZ08R,AZ8R,2,H8AZ08158,35937,38259.59,0.94,1,1,Debbie,Lesko,Debbie Lesko,"Lesko, Debbie  #",R,DebbieLesko,1783,0.608,1.06,1,26.51469754,"73,776",0.77,77.17,,,"168,835",55.46%,,,W,"#  Debbie Lesko was elected in a special general election on April 24, 2018, to fill the remainder of Rep. Trent Franks' term."
TX,Texas,24,24,,0,1,TX24R,TX24R,2,H8TX24137,0,35162.52,0.00,0,1,Johnathan ,Davidson,Johnathan  Davidson,"Davidson, Johnathan ",R,n/a,0,n/a,n/a,1,23.99065934,"10,425",0.26,25.59,,,,,,,,
TX,Texas,25,25,,0,1,TX25D,TX25D,5,H8TX25126,7290,31297.96,0.23,0,0,Kathi,Thomas,Kathi Thomas,"Thomas, Kathi",D,KathiTXActivist,536,n/a,-1.93,1,59.96432361,"9,024",0.21,21.16,,,,,,,,
TX,Texas,25,25,,0,1,TX25D,TX25D,5,H8TX21174,17837,31297.96,0.57,0,0,Chris,Perri,Chris Perri,"Perri, Chris",D,ChrisPerriTX,1570,n/a,-2.14,1,59.96432361,"13,984",0.33,32.79,"11,043",47.82%,,,,,,
TX,Texas,25,25,,0,1,TX25D,TX25D,5,H8TX25159,6171,31297.96,0.20,0,0,Julie,Oliver,Julie Oliver,"Oliver, Julie",D,JulieOliverTX,2958,n/a,-1.53,1,59.96432361,"11,274",0.26,26.44,"12,052",52.18%,"136,385",44.78%,,,,
NC,North Carolina,2,02,,0,0,NC02R,NC2R,2,H2NC13110,151628,152512.28,0.99,1,1,George,Holding,George Holding,"Holding, George",R,GeorgeHolding,446,0.609,1,1,26.65977681,"17,979",0.76,76.21,,,"170,072",51.27%,,,W,
TX,Texas,26,26,,0,1,TX26D,TX26D,2,H8TX26082,17776,27945.67,0.64,0,0,Will,Fisher,Will Fisher,"Fisher, Will",D,WillFisherTX,1029,n/a,-2,1,57.03454936,"12,489",0.47,47.34,,,,,,,,
TX,Texas,26,26,,0,1,TX26D,TX26D,2,H8TX26124,10170,27945.67,0.36,0,0,Linsey,Fagan,Linsey Fagan,"Fagan, Linsey",D,LinseyFaganTX,1557,n/a,-1.93,1,57.03454936,"13,895",0.53,52.66,,,"121,938",39.02%,,,,
GA,Georgia,9,09,,0,1,GA09R,GA9R,1,H2GA09150,32316,32315.86,1.00,1,1,Doug ,Collins,Doug  Collins,"Collins, Doug ",R,collinsforga,614,0.61,1.3,1,22.12822368,"63,646",1.00,100.00,,,"224,661",79.50%,,,W,
TX,Texas,26,26,,0,1,TX26R,TX26R,2,H8TX26090,27463,361570.48,0.08,0,1,Veronica,Birkenstock,Veronica Birkenstock,"Birkenstock, Veronica",R,v4congress,465,n/a,0.23,1,24.6414496,"12,720",0.23,23.01,,,,,,,,
TX,Texas,27,27,,0,1,TX27D,TX27D,4,H6TX27092,2990,27222.54,0.11,0,0,Raul (Roy),Barrera,Raul (Roy) Barrera,"Barrera, Raul (Roy)",D,RaulRoyBarrera,93,n/a,-3.42,1,50.82182681,"8,766",0.41,41.23,"3,964",38.07%,,,,,,
TX,Texas,27,27,,0,1,TX27D,TX27D,4,H2TX27216,12893,27222.54,0.47,0,0,Ronnie,McDonald,Ronnie McDonald,"McDonald, Ronnie",D,congressronnie,0,n/a,n/a,1,50.82182681,"3,484",0.16,16.39,,,,,,,,
TX,Texas,27,27,,0,1,TX27D,TX27D,4,H8TX27098,0,27222.54,0.00,0,0,Vanessa Edwards,Foster,Vanessa Edwards Foster,"Foster, Vanessa Edwards",D,vanessaefoster,50,n/a,-2,1,50.82182681,"4,057",0.19,19.08,,,,,,,,
TX,Texas,27,27,,0,1,TX27D,TX27D,4,H8TX27056,11339,27222.54,0.42,0,0,Eric,Holguin,Eric Holguin,"Holguin, Eric",D,EricHolguinTX,784,n/a,-2.48,1,50.82182681,"4,953",0.23,23.30,"6,448",61.93%,"75,929",36.61%,,,,
TX,Texas,27,27,,0,1,TX27R,TX27R,6,H8TX27049,36420,219113.99,0.17,0,0,Michael,Cloud,Michael Cloud,"Cloud, Michael",R,MichaelJCloud,252,0.647,1.13,1,22.96798337,"14,920",0.34,33.83,"15,249",61.02%,"125,118",60.32%,,,W,"#  Michael Cloud was elected in a special general election on June 30, 2018, to fill the remainder of Rep. Blake Farenthold's term."
TX,Texas,27,27,,0,1,TX27R,TX27R,6,H8TX27072,182694,219113.99,0.83,0,0,Bech,Bruun,Bech Bruun,"Bruun, Bech",R,beachbruunfortx,1513,n/a,0.26,1,22.96798337,"15,919",0.36,36.09,"9,741",38.98%,,,,,,
IA,Iowa,4,04,,0,1,IA04R,IA4R,2,H2IA05072,58939,62645.21,0.94,1,1,Steve,King,Steve King,"King, Steve",R,SteveKingIA,223,0.612,1.25,1,27.64364774,"28,053",0.75,74.74,,,"157,676",50.34%,,,W,
TX,Texas,29,29,,0,1,TX29D,TX29D,7,H8TX29052,210461,1051442.95,0.20,0,0,Sylvia R.,Garcia,Sylvia R. Garcia,"Garcia, Sylvia R.",D,lacongresista,761,n/a,-1.99,1,51.92879377,"11,727",0.63,63.26,,,"88,188",75.06%,,,W,
TX,Texas,29,29,,0,1,TX29D,TX29D,7,H8TX29086,840982,1051442.95,0.80,0,0,Tahir,Javed,Tahir Javed,"Javed, Tahir",D,ceojaved,50,n/a,-1.3,1,51.92879377,"3,831",0.21,20.67,,,,,,,,
TX,Texas,29,29,,0,1,TX29R,TX29R,4,H8TX29110,4411,23265.45,0.19,0,0,Jaimy Z.,Blanco,Jaimy Z. Blanco,"Blanco, Jaimy Z.",R,jaimyblanco,186,n/a,0.22,1,n/a,"1,314",0.21,21.08,,,,,,,,
TX,Texas,29,29,,0,1,TX29R,TX29R,4,H8TX29094,13593,23265.45,0.58,0,0,Phillip,Aronoff,Phillip Aronoff,"Aronoff, Phillip",R,n/a,0,n/a,n/a,1,n/a,"2,406",0.39,38.60,"1,153",51.82%,"28,098",23.91%,,,,
TX,Texas,29,29,,0,1,TX29R,TX29R,4,H8TX29102,5262,23265.45,0.23,0,0,Carmen Maria,Montiel,Carmen Maria Montiel,"Montiel, Carmen Maria",R,Carmen4Congress,0,n/a,n/a,1,n/a,"1,470",0.24,23.58,"1,072",48.18%,,,,,,
TX,Texas,29,29,,0,1,TX29R,TX29R,4,H6TX29080,0,23265.45,0.00,0,0,Robert,Schafranek,Robert Schafranek,"Schafranek, Robert",R,n/a,0,n/a,n/a,1,n/a,"1,043",0.17,16.73,,,,,,,,
WI,Wisconsin,6,06,,0,1,WI06R,WI6R,1,H4WI06048,70525,70524.89,1.00,1,1,Glenn ,Grothman,Glenn  Grothman,"Grothman, Glenn ",R,grothmanforwi,221,0.616,0.97,1,n/a,"60,485",1.00,99.61,,,"180,311",55.47%,,,W,
TX,Texas,30,30,,0,1,TX30D,TX30D,3,H2TX30079,41281,48136.87,0.86,0,1,Barbara Mallory,Caraway,Barbara Mallory Caraway,"Caraway, Barbara Mallory",D,bmallorycaraway,184,n/a,-1.69,1,56.51871508,"11,723",0.23,22.82,,,,,,,,
TX,Texas,31,31,,0,1,TX31D,TX31D,4,H8TX31058,63983,84127.52,0.76,0,0,"Mary Jennings ""MJ""",Hegar,"Mary Jennings ""MJ"" Hegar","Hegar, Mary Jennings ""MJ""",D,mjhegar,178,n/a,-1.29,0,56.61362862,"13,900",0.45,44.93,"8,879",62.27%,"136,362",47.68%,,,,
TX,Texas,31,31,,0,1,TX31D,TX31D,4,H8TX31033,20145,84127.52,0.24,0,0,Christine Eady,Mann,Christine Eady Mann,"Mann, Christine Eady",D,DrChristineMann,1067,n/a,-2.22,1,56.61362862,"10,368",0.34,33.51,"5,380",37.73%,,,,,,
FL,Florida,1,01,,0,0,FL01R,FL1R,3,H6FL01119,119700,218481.94,0.55,1,1,Matt,Gaetz,Matt Gaetz,"Gaetz, Matt",R,mattgaetz,2528,0.621,0.92,1,26.38611296,"65,203",0.65,64.80,,,"216,189",67.06%,,,W,
TX,Texas,31,31,,0,1,TX31R,TX31R,2,H6TX31052,10953,138606.27,0.08,0,1,Mike,Sweeney,Mike Sweeney,"Sweeney, Mike",R,vote4sweeney,39,n/a,1.35,1,23.83243874,"18,236",0.34,34.50,,,,,,,,
TX,Texas,32,32,,0,1,TX32D,TX32D,7,H8TX32148,112049,331370.34,0.34,0,0,Lillian,Salerno,Lillian Salerno,"Salerno, Lillian",D,Lillian_Salerno,999,n/a,-2.35,1,58.62721417,"7,400",0.18,18.35,"6,992",30.65%,,,,,,
TX,Texas,32,32,,0,1,TX32D,TX32D,7,H8TX32098,164793,331370.34,0.50,0,0,Colin,Allred,Colin Allred,"Allred, Colin",D,ColinAllredTX,1607,-0.443,-2,1,58.62721417,"15,498",0.38,38.43,"15,823",69.35%,"144,067",52.27%,,,W,
TX,Texas,32,32,,0,1,TX32D,TX32D,7,H8TX32163,54528,331370.34,0.16,0,0,Brett,Shipp,Brett Shipp,"Shipp, Brett",D,brett_shipp,260,n/a,-1.96,1,58.62721417,"6,589",0.16,16.34,,,,,,,,
TX,Texas,32,32,,0,1,TX32R,TX32R,2,H8TX32155,0,204150.27,0.00,0,1,Paul,Brown,Paul Brown,"Brown, Paul",R,n/a,0,n/a,n/a,1,23.98487395,"8,599",0.21,20.71,,,,,,,,
PA,Pennsylvania,10,10,,0,0,PA10R,PA10R,1,H2PA04135,30307,30307.10,1.00,1,1,Scott,Perry,Scott Perry,"Perry, Scott",R,repscottperry,2750,0.623,0.64,1,27.13618625,"57,504",0.99,99.49,,,"149,365",51.28%,,,W,
GA,Georgia,3,03,,0,1,GA03R,GA3R,2,H6GA03113,92844,97445.37,0.95,1,1,Drew,Ferguson,Drew Ferguson,"Ferguson, Drew",R,DrewFergusonGA,415,0.624,0.93,1,22.20759202,"43,381",0.74,74.37,,,"191,996",65.53%,,,W,
TX,Texas,33,33,,0,1,TX33D,TX33D,2,H6TX33025,0,199468.87,0.00,0,1,Carlos,Quintanilla,Carlos Quintanilla,"Quintanilla, Carlos",D,accionamerica,34,n/a,-3.45,1,52.9679646,"6,405",0.30,29.68,,,,,,,,
TX,Texas,33,33,,0,1,TX33R,TX33R,1,H8TX33021,0,0.00,0.00,0,0,Willie,Billups,Willie Billups,"Billups, Willie",R,Billups4ushd33,84,n/a,3.37,1,23.7584,"5,254",1.00,100.00,,,"26,120",21.91%,,,,
TX,Texas,1,01,,0,1,TX01R,TX1R,3,H4TX04039,62491,62490.56,1.00,1,1,Louie,Gohmert,Louie Gohmert,"Gohmert, Louie",R,LouieGohmertTX1,140,0.624,1.14,1,20.80031217,"64,241",0.88,88.33,,,"168,165",72.26%,,,W,
TX,Texas,34,34,,0,1,TX34R,TX34R,1,H6TX34031,0,0.00,0.00,0,0,Rey,Gonzalez,Rey Gonzalez,"Gonzalez, Rey",R,drreygonzalez,37,n/a,-2.25,1,23.48773006,"10,227",1.00,100.00,,,"57,243",40.01%,,,,
TX,Texas,19,19,,0,1,TX19R,TX19R,1,H6TX19099,28791,28791.31,1.00,1,1,Jodey,Arrington,Jodey Arrington,"Arrington, Jodey",R,JodeyArrington,864,0.625,0.99,1,21.01043084,"55,433",1.00,100.00,,,"151,946",75.23%,,,W,
TX,Texas,35,35,,0,1,TX35R,TX35R,2,H8TX35026,3291,7047.84,0.47,0,0,David,Smalling,David Smalling,"Smalling, David",R,n/a,0,n/a,n/a,1,25.71044776,"7,148",0.53,53.30,,,"50,553",26.05%,,,,
TX,Texas,35,35,,0,1,TX35R,TX35R,2,H8TX35018,3757,7047.84,0.53,0,0,Sherrill Kenneth (SK),Alexander,Sherrill Kenneth (SK) Alexander,"Alexander, Sherrill Kenneth (SK)",R,skforcongress,240,n/a,1.13,1,25.71044776,"6,264",0.47,46.70,,,,,,,,
TX,Texas,36,36,,0,1,TX36D,TX36D,2,H8TX36024,64524,85009.91,0.76,0,0,Dayna,Steele,Dayna Steele,"Steele, Dayna",D,n/a,0,n/a,n/a,1,49.85463744,"9,891",0.72,72.00,,,"60,908",27.44%,,,,
TX,Texas,36,36,,0,1,TX36D,TX36D,2,H8TX36016,20486,85009.91,0.24,0,0,Jon,Powell,Jon Powell,"Powell, Jon",D,JonPowellTX36,836,n/a,-2.31,1,49.85463744,"3,847",0.28,28.00,,,,,,,,
MS,Mississippi,1,01,,0,1,MS01R,MS1R,1,H6MS01131,85514,85513.75,1.00,1,1,Trent,Kelly,Trent Kelly,"Kelly, Trent",R,KellyforMS01,0,0.625,n/a,1,21.30795632,"30,151",1.00,100.00,,,"158,245",66.91%,,,W,
UT,Utah,1,01,,0,0,UT01D,UT1D,2,H8UT01117,930,5401.58,0.17,0,0,Kurt,Weiland,Kurt Weiland,"Weiland, Kurt",D,KurtFWeiland,1606,n/a,-2.67,1,66.32346667,"5,439",0.43,42.79,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Libertarian Party convention was held on April 14, 2018.  The Republican, Green and Independent American Party conventions were held on April 21, 2018.  The Democratic, Constitution and United Utah Party conventions were held on April 28, 2018.  Convention nominees are noted with an asterisk."
UT,Utah,1,01,,0,0,UT01D,UT1D,2,H8UT01158,4472,5401.58,0.83,0,0,Lee,Castillo,Lee Castillo,"Castillo, Lee",D,Lee4USCongress,83,n/a,-2.53,1,66.32346667,"7,273",0.57,57.21,,,"63,308",24.89%,,,,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Libertarian Party convention was held on April 14, 2018.  The Republican, Green and Independent American Party conventions were held on April 21, 2018.  The Democratic, Constitution and United Utah Party conventions were held on April 28, 2018.  Convention nominees are noted with an asterisk."
UT,Utah,3,03,,0,0,UT03R,UT3R,2,H8UT03253,6689,154426.50,0.04,0,1,Christopher N.,Herrod,Christopher N. Herrod,"Herrod, Christopher N.",R,herrod4congress,62,n/a,1.42,1,27.57522207,"24,158",0.27,26.68,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Libertarian Party convention was held on April 14, 2018.  The Republican, Green and Independent American Party conventions were held on April 21, 2018.  The Democratic, Constitution and United Utah Party conventions were held on April 28, 2018.  Convention nominees are noted with an asterisk."
